Specification,Network file,Epsilon,Delta,Time taken,Upper bound,Lower bound,SAT
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,9,27.971678972244263,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,10,28.0947208404541,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,11,27.789123058319092,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,12,27.80095410346985,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,13,28.013455152511597,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,14,27.702558994293213,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,15,27.898160219192505,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,16,27.699671030044556,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,17,27.73417329788208,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,18,27.81632900238037,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,19,27.50312089920044,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.13,20,27.884538888931274,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,1,27.765403985977173,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,2,27.683401107788086,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,3,27.848979949951172,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,4,27.968069076538086,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,5,27.750157833099365,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,6,28.007565021514893,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,7,27.955969095230103,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,8,27.883180141448975,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,9,27.866851806640625,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,10,27.834062099456787,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,11,28.166096210479736,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,12,27.901602029800415,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,13,27.9824800491333,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,14,27.72034192085266,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,15,27.849647045135498,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,16,27.598837852478027,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,17,27.98472809791565,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,18,28.099594116210938,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,19,28.250136852264404,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.14,20,27.965584993362427,,,True
