Specification,Network file,Epsilon,Delta,Time taken,SAT
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,3,20.554280996322632,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,4,28.660861015319824,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,5,27.70688796043396,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,6,49.60227918624878,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,7,61.47743630409241,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,8,20.480406999588013,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,9,57.556118965148926,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,10,24.32713532447815,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,11,22.87846088409424,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,12,52.343913078308105,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,13,31.001662969589233,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,14,34.38756728172302,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,15,25.159213066101074,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,16,26.43153214454651,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,17,26.500787019729614,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,18,24.0551700592041,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,19,25.374653816223145,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.11000000000000001,20,40.14334177970886,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,1,22.56923818588257,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,2,18.706720113754272,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,3,17.33895492553711,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,4,37.49976825714111,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,5,52.079298973083496,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,6,29.999982118606567,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,7,68.06548380851746,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,8,51.75550985336304,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,9,78.7432029247284,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,10,81.62464094161987,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,11,64.7353527545929,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,12,56.045814037323,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,13,58.734514236450195,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,14,29.755629777908325,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,15,40.070770025253296,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,16,33.96837902069092,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,17,42.060341119766235,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,18,59.21486306190491,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,19,35.33164167404175,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.12000000000000001,20,44.31291604042053,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,1,17.667025804519653,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,2,22.31010103225708,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,3,20.05425000190735,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,4,29.0196852684021,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,5,41.5665237903595,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,6,48.88507580757141,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,7,46.87930917739868,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,8,25.97574019432068,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,9,58.82162809371948,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,10,37.438697814941406,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,11,59.581483125686646,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,12,33.94771099090576,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,13,29.508732318878174,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,14,49.174057960510254,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,15,52.29171705245972,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,16,31.407068967819214,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,17,43.472338914871216,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,18,67.4347550868988,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,19,60.605080127716064,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.13,20,36.340110778808594,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,1,18.125320196151733,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,2,25.56289005279541,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,3,22.3636736869812,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,4,17.659991979599,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,5,31.9789297580719,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,6,41.22450590133667,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,7,21.087774991989136,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,8,19.374419927597046,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,9,17.62985897064209,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,10,19.63361120223999,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,11,17.505235195159912,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,12,18.989523887634277,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,13,16.946225881576538,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,14,18.231285095214844,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,15,18.83880591392517,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,16,17.502453088760376,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,17,19.65149474143982,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,18,17.543734073638916,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,19,17.215463876724243,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.14,20,19.28976607322693,True
